Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI_14,BB_Middle,BB_Upper,BB_Lower,EMA_12,EMA_26,MACD,MACD_Signal,High-Low,High-PrevClose,Low-PrevClose,ATR_14,%K,%D,Momentum,WMA_20,TRIX,VWAP,CCI,Bias,RVI,Williams %R,MFI_14,TR,DM+,DM-,#NAME?,#NAME?,DX,ADX_14,SMA_Smooth_20,USO,Volatility,DMI,SVI,Upper_Price_Channel,Lower_Price_Channel,TII,Keltner_Middle,Keltner_Upper,Keltner_Lower
2020/5/15,75.08750153,76.97499847,75.05249786,76.92749786,74.95922852,166348400,73.35362511,74.01814693,69.93173706,73.35362511,80.54898924,66.15826098,75.66708557,73.099785,2.567300562,2.311001313,1.92250061,0.410003662,2.332504272,2.136250632,71.12553915,72.8194924,-1.825004578,75.18813113,0.510071039,58.73404136,57.93706294,4.872114707,70.98866775,-28.87446085,59.47450784,2.332504272,0,0.330001831,32.74262462,10.40709565,51.76285926,44.1399871,73.35362511,0.01499939,2.68466512,257.6750323,1.696667591,79.92250061,66.35749817,131.2179902,73.35362511,77.62612637,69.08112384
2020/5/18,78.29250336,79.125,77.58000183,78.73999786,76.72536469,135178400,73.82900009,74.46784702,78.3244993,73.82900009,81.13339971,66.52460048,76.13984131,73.51757855,2.622262755,2.373253601,1.544998169,2.197502136,0.652503967,2.156965528,86.7876743,77.81649874,0.887496948,75.70111901,0.521967277,58.79253502,89.52373711,6.651854645,70.10227684,-13.2123257,64.86950003,2.197502136,2.150001526,0,39.54796921,8.858354204,63.40001232,47.00125534,73.82900009,1.354995728,2.340966089,261.6794961,1.437367386,79.92250061,66.35749817,181.3851519,73.82900009,78.14293115,69.51506904
2020/5/19,78.75749969,79.62999725,78.25250244,78.28500366,76.28198242,101729600,74.38862534,74.83138575,72.33258108,74.38862534,81.21958604,67.55766463,76.46986628,73.87072115,2.599145132,2.418431908,1.377494812,0.88999939,0.487495422,2.057321821,80.64424202,79.51915182,1.372505188,76.12550031,0.530035582,58.83686254,87.32541882,5.237868436,63.19226159,-19.35575798,59.60870876,1.377494812,0.504997253,0,39.88366715,9.287397072,62.22413642,49.37841371,74.38862534,1.357505798,2.151732945,227.9729788,1.166168298,79.92250061,68.05000305,143.7113509,74.38862534,78.50326898,70.27398169
2020/5/20,79.16999817,79.87999725,79.12999725,79.80750275,77.76554871,111504800,74.9277504,75.30530165,72.34231379,74.9277504,81.67783453,68.17766626,76.98334882,74.31048275,2.672866065,2.469318739,0.75,1.594993591,0.844993591,2.049821581,98.64068704,88.69086779,2.42250061,76.64158387,0.538284632,58.88737176,95.99317666,6.512610247,61.38403049,-1.359312958,58.47365988,1.594993591,0.25,0,36.66695113,9.321379398,59.46197964,51.35789514,74.9277504,1.067504883,2.195863062,231.1961285,1.121910612,79.92250061,68.71749878,179.6143351,74.9277504,79.02739356,70.82810723
2020/5/21,79.66500092,80.22250366,78.96749878,79.21250153,77.18576813,102688800,75.45050049,75.67741593,75.45819692,75.45050049,81.79580983,69.10519115,77.32629539,74.67359525,2.652700134,2.505995018,1.255004883,0.415000916,0.840003967,1.904643467,88.31354443,89.19949116,2.285003662,77.04965541,0.543438875,58.93336158,86.07939881,4.9860518,53.74437818,-11.68645557,62.10690667,1.255004883,0.342506409,0,36.55541745,10.03188522,56.93296394,53.08301479,75.45050049,0.927497864,1.890554462,218.1160278,0.982381218,80.22250366,69.25,138.2274321,75.45050049,79.25978742,71.64121355
2020/5/22,78.94249725,79.80750275,78.83750153,79.72250366,77.68270874,81803200,75.89950066,76.06266238,74.50008689,75.89950066,82.11157274,69.68742857,77.69494281,75.04758847,2.647354346,2.534266884,0.970001221,0.595001221,0.375,1.842322213,92.43284811,93.12902653,0.982505798,77.45651285,0.546533205,58.96983009,79.07575142,5.036927744,50.10998961,-7.567151891,61.27969987,0.970001221,0,0.129997253,37.79199781,10.87525099,55.30772232,56.39593072,75.89950066,-0.084999084,1.644424245,197.009836,1.071759656,80.22250366,69.55000305,140.9569916,75.89950066,79.58414508,72.21485623
2020/5/26,80.875,81.05999756,79.125,79.18250275,77.15653992,125522000,76.31900063,76.35979003,69.06703237,76.31900063,82.20348182,70.43451943,77.92379819,75.35387841,2.569919773,2.541397462,1.934997559,1.337493896,0.597503662,1.84053639,70.3981841,83.71485888,0.897499084,77.76917972,0.54545842,59.02644388,79.95508787,3.752017319,37.63009911,-29.6018159,54.18367776,1.934997559,1.252494812,0,35.59715627,10.88580295,53.16217757,58.57126111,76.31900063,-0.029998779,1.402411208,165.9274126,1.097582974,81.05999756,69.55000305,106.1570444,76.31900063,80.00007341,72.63792785
2020/5/27,79.03500366,79.67749786,78.27249908,79.52749634,77.49269867,112945200,76.81312561,76.66147635,67.99091634,76.81312561,81.9501479,71.67610333,78.17052098,75.6630353,2.507485683,2.534615106,1.404998779,0.494995117,0.910003662,1.839465005,74.49019894,79.10707705,-0.280006409,78.07475074,0.541449061,59.07558493,61.94878682,3.533732947,49.11694931,-25.50980106,53.62431386,1.404998779,0,0.852500916,33.44335379,14.2025038,40.38304895,59.79183824,76.81312561,-0.195007324,1.203477937,149.8164841,1.131562876,81.05999756,70.97250366,101.6846617,76.81312561,80.49205562,73.1341956
2020/5/28,79.19249725,80.86000061,78.90750122,79.5625,77.52681732,133560800,77.19462547,76.93776431,65.90659396,77.19462547,81.92249308,72.46675787,78.3846716,75.95188453,2.432787064,2.514249497,1.95249939,1.332504272,0.619995117,1.897857666,75.07286501,73.32041602,0.349998474,78.33659592,0.534620088,59.13516411,72.9973679,3.067408531,61.48719241,-24.92713499,54.22822291,1.95249939,1.182502747,0,35.0489177,13.76552583,43.60060329,59.9363042,77.19462547,0.379997253,1.041805483,134.5684449,1.003221272,81.05999756,71.46250153,90.09492727,77.19462547,80.99034081,73.39891014
2020/5/29,79.8125,80.28749847,79.11750031,79.48500061,77.45129395,153532400,77.49637566,77.18035825,59.87856283,77.49637566,81.98209544,73.01065587,78.55395299,76.21359684,2.340356148,2.479470828,1.169998169,0.724998474,0.444999695,1.863392966,73.782821,74.44862832,-0.237503052,78.55472688,0.524893448,59.20274632,63.59386758,2.566087688,49.7632744,-26.217179,46.58674334,1.169998169,0,0,30.73311495,14.02012844,37.34474921,59.20208848,77.49637566,-0.042495728,1.028787903,121.4809039,0.877878144,81.05999756,71.46250153,76.72127986,77.49637566,81.22316159,73.76958972
2020/6/1,79.4375,80.58750153,79.30249786,80.46250153,78.40379333,80791200,77.90612564,77.49294332,58.8692834,77.90612564,81.84451616,73.96773512,78.84757584,76.52833052,2.31924532,2.447425726,1.285003662,1.102500916,0.182502747,1.780000414,90.05416458,79.63661686,1.279998779,78.83721506,0.515202502,59.23897495,74.04503198,3.281354148,60.67524558,-9.945835424,44.74499499,1.285003662,0.300003052,0,26.65532871,14.67696778,28.98063247,54.67788296,77.90612564,0.900001526,1.135536288,125.717491,0.597227674,81.05999756,71.58000183,99.77695564,77.90612564,81.46612647,74.34612481
2020/6/2,80.1875,80.86000061,79.73249817,80.83499908,78.76676178,87642800,78.28337555,77.81123435,66.36486787,78.28337555,81.78074936,74.78600174,79.15333326,76.847343,2.305990256,2.419138632,1.127502441,0.397499084,0.730003357,1.70375061,96.25470686,86.69723081,1.307502747,79.11615539,0.505866908,59.27880641,85.60666766,3.259470503,57.69770325,-3.745293143,51.70500773,1.127502441,0.272499084,0,26.22367736,15.33382208,26.20430833,49.93241363,78.28337555,1.349998474,1.22249299,147.4954536,0.699212066,81.05999756,73.61499786,100.2128024,78.28337555,81.69087677,74.87587433
2020/6/3,81.16500092,81.55000305,80.57499695,81.27999878,79.20036316,104491200,78.62787552,78.14159286,75.340877,78.62787552,81.85760519,75.39814585,79.48051257,77.17568788,2.304824695,2.396275845,0.975006104,0.715003967,0.260002136,1.545893533,95.84449316,94.05112153,1.717498779,79.40154808,0.497288359,59.32757092,105.4984567,3.373006384,68.17304483,-4.155506839,60.95430811,0.975006104,0.690002441,0,32.08965826,8.005070632,60.06921182,49.70616438,78.62787552,0.817497253,1.205019767,166.128123,0.710776885,81.55000305,74.71749878,105.0739494,78.62787552,81.71966258,75.53608845
2020/6/4,81.09750366,81.40499878,80.19499969,80.58000183,78.51828766,87560400,78.89900055,78.37382229,68.0610628,78.89900055,81.79528143,76.00271967,79.64966476,77.42785928,2.221805484,2.361381773,1.209999084,0.125,1.084999084,1.484821865,85.07117436,92.39012479,1.095001221,79.58746487,0.486690043,59.36750481,84.40324793,2.130573607,58.50499484,-14.92882564,53.74165172,1.209999084,0,0.379997253,33.40952633,8.141896604,60.81050405,49.9746364,78.89900055,-0.254997253,1.110123057,143.6172179,0.740047331,81.55000305,75.05249786,67.29782851,78.89900055,81.86864428,75.92935682
2020/6/5,80.83750153,82.9375,80.80750275,82.875,80.75456238,137250400,79.24600067,78.80250588,77.83762744,79.24600067,82.30541858,76.18658277,80.14587019,77.83135119,2.314519,2.352009218,2.129997253,2.357498169,0.227500916,1.486607143,98.83341071,93.24969274,2.412498474,79.96613148,0.480235006,59.43411853,134.8321992,4.579410062,70.00072539,-1.166589293,63.42593666,2.357498169,1.532501221,0,40.73277379,6.546524552,72.30701478,51.44207608,79.24600067,1.595001221,1.168456997,168.7875478,1.122644824,82.9375,75.05249786,146.8258115,79.24600067,82.21921496,76.27278639
2020/6/8,82.5625,83.40000153,81.83000183,83.36499786,81.23202515,95654400,79.5376255,79.23702893,74.70623525,79.5376255,82.9953198,76.07993121,80.6411206,78.24125094,2.399869658,2.361581306,1.569999695,0.525001526,1.044998169,1.44178554,99.31998702,94.40819069,2.529998779,80.35841693,0.477049925,59.48165003,139.0562756,4.812027435,71.17827329,-0.680012984,62.61949431,1.569999695,0.462501526,0,33.63888713,6.750040065,66.57479891,51.66884655,79.5376255,2.784996033,1.420965421,180.8612123,1.441586976,83.40000153,75.05249786,156.3892147,79.5376255,82.42119658,76.65405442
2020/6/9,83.03500366,86.40249634,83.00250244,85.99749756,83.79715729,147712400,79.89987526,79.88088308,83.42361871,79.89987526,84.37855852,75.421192,81.46517859,78.81578773,2.649390866,2.419143218,3.399993896,3.037498474,0.362495422,1.58624976,95.01846352,97.72395375,4.717498779,80.97364284,0.481977537,59.56175816,173.8314327,7.631579248,84.47586747,-4.981536484,70.31619032,3.399993896,3.002494812,0,41.82149052,6.13529496,74.41323517,52.53949646,79.89987526,3.122497559,1.969393484,247.7175498,2.097844422,86.40249634,75.05249786,250.7359679,79.89987526,83.07237478,76.72737574
2020/6/10,86.97499847,88.69249725,86.52249908,88.20999908,85.95304871,166651600,80.41775017,80.67413222,84.35903067,80.41775017,86.12611699,74.70938335,82.50284328,79.51165523,2.991188049,2.533552184,2.169998169,2.694999695,0.525001526,1.664821625,95.36949852,96.56931635,7.629997253,81.7650832,0.49668761,59.66092751,186.6564137,9.689712657,86.71330525,-4.630501475,71.61092657,2.694999695,2.290000916,0,48.60026036,5.845737474,78.52647502,53.90124613,80.41775017,4.845001221,2.752151964,316.5279026,2.886595443,88.69249725,75.05249786,322.1010711,80.41775017,83.74739342,77.08810692
2020/6/11,87.32749939,87.76499939,83.87000275,83.97499847,81.82641602,201662400,80.77087517,80.98850044,65.00708727,80.77087517,86.43988931,75.10186102,82.7293287,79.84227325,2.887055445,2.604252836,3.894996643,0.444999695,4.339996338,1.885178157,54.72649128,81.70481777,1.099998474,82.10386876,0.505153485,59.76898324,107.8480416,3.966929044,68.57018145,-45.27350872,67.02919819,4.339996338,0,2.652496338,41.62168428,15.21262723,46.4667493,53.15365937,80.77087517,-2.022499084,2.748667448,243.6899519,2.762110113,88.69249725,75.05249786,133.9116515,80.77087517,84.54123148,77.00051885
2020/6/12,86.18000031,86.94999695,83.55500031,84.69999695,82.53285217,200146000,81.13662491,81.3419763,65.47488477,81.13662491,86.82969698,75.44355283,83.03250843,80.20210464,2.830403791,2.649483027,3.394996643,2.974998474,0.419998169,2.058392116,61.68425137,70.59341373,1.334999084,82.47807083,0.509877484,59.87476182,94.52953658,4.391816943,77.5935201,-38.31574863,69.31949997,3.394996643,0,0.315002441,38.11921425,14.57447197,44.68228352,52.39469946,81.13662491,-3.510002136,2.782377432,247.6507265,2.572064217,88.69249725,75.05249786,151.5195717,81.13662491,85.25340914,77.01984068
2020/6/15,83.3125,86.41999817,83.14499664,85.74749756,83.55355072,138808800,81.57762489,81.76154975,69.7860135,81.57762489,87.2642918,75.89095799,83.45019906,80.61287448,2.837324581,2.687051338,3.275001526,1.720001221,1.555000305,2.154106685,71.73704211,62.71592826,-0.25,82.91720156,0.513483145,59.94770889,87.94493395,5.111539679,80.00476527,-28.26295789,76.2109556,3.275001526,0,0.410003662,32.27226351,15.28641827,35.71555098,51.14851184,81.57762489,1.772499084,2.797762518,265.0307063,2.482078121,88.69249725,77.58000183,181.0282734,81.57762489,85.88583826,77.26941152
2020/6/16,87.86499786,88.30000305,86.18000031,88.01999664,85.76791382,165428800,82.04162483,82.35759231,72.93101921,82.04162483,88.24438254,75.83886713,84.15324484,81.1615502,2.991694646,2.74798,2.120002747,2.552505493,0.432502747,2.23607145,93.12722654,75.51617334,-0.190002441,83.53076077,0.520829107,60.04232364,125.6208304,7.286998305,81.94405851,-6.87277346,77.03967888,2.552505493,1.880004883,0,37.09474706,12.00287385,51.10608773,51.91444318,82.04162483,3.319999695,2.990960628,291.0648262,2.580401382,88.69249725,78.25250244,263.9000191,82.04162483,86.51376773,77.56948193
2020/6/17,88.78749847,88.84999847,87.77249908,87.89749908,85.64855194,114406400,82.5222496,82.88520248,72.39990437,82.5222496,88.98365766,76.06084154,84.72928396,81.66050938,3.068774583,2.812138916,1.07749939,0.830001831,0.247497559,2.17357145,90.21320762,85.02582542,3.92250061,84.08846308,0.52883923,60.10897292,121.6519984,6.513697224,71.6083169,-9.786792385,70.58493595,1.07749939,0.549995422,0,36.08282368,12.3480107,49.00764829,52.30066068,82.5222496,2.150001526,3.035907391,292.1993092,2.51777234,88.84999847,78.27249908,239.0701949,82.5222496,86.8693925,78.1751067
2020/6/18,87.85250092,88.36250305,87.30500031,87.93250275,85.68265533,96820400,82.9284996,83.36589774,72.75422386,82.9284996,89.68613434,76.17086487,85.22208685,82.12510148,3.096985372,2.869108208,1.057502747,0.465003967,0.592498779,2.165536063,90.39019985,91.24354467,3.232505798,84.60372529,0.535839482,60.1645173,101.6162063,6.034117544,76.57208434,-9.609800145,77.78629028,1.057502747,0,0.467498779,36.21671176,13.93583836,44.42620236,52.80647877,82.9284996,-0.087493896,2.94698269,287.1596622,2.073616609,88.84999847,78.27249908,222.9353146,82.9284996,87.25957173,78.59742748
2020/6/19,88.66000366,89.13999939,86.28749847,87.43000031,85.19300842,264476000,83.33937454,83.75295513,69.26054217,83.33937454,90.14479393,76.53395515,85.56176584,82.51805695,3.043708897,2.904028345,2.852500916,1.207496643,1.645004272,2.277500153,81.82302564,87.4754777,1.682502747,85.03243964,0.539421065,60.31377085,86.68134955,4.908395084,69.41845955,-18.17697436,66.42294311,2.852500916,0,1.017501831,33.49537271,16.44190044,34.14978673,53.17570407,83.33937454,-0.467498779,2.812532738,264.0580845,1.827856623,89.13999939,78.27249908,181.5070925,83.33937454,87.89437485,78.78437424
2020/6/22,87.83499908,89.86499786,87.78749847,89.71749878,87.42198944,135445200,83.8391243,84.32100691,72.20347956,83.8391243,90.98562067,76.69262792,86.20110937,83.05134893,3.149760438,2.953174764,2.07749939,2.434997559,0.357498169,2.370892661,98.47467309,90.22929953,1.697502136,85.63988004,0.545089495,60.39375709,103.2174942,7.011493179,69.86667218,-1.525326912,67.37867761,2.434997559,0.724998474,0,33.53920499,15.79423285,35.96946192,53.87321504,83.8391243,1.784996033,2.822600942,276.005089,1.787294728,89.86499786,78.27249908,258.1287114,83.8391243,88.58090962,79.09733898
2020/6/23,91,93.09500122,90.56749725,91.63249969,89.28799438,212155600,84.46162415,85.01733955,74.10642177,84.46162415,92.05520043,76.86804786,87.03670788,83.68698973,3.349718152,3.032483442,2.527503967,3.377502441,0.849998474,2.542499542,88.66278021,89.65349298,3.73500061,86.38210627,0.555391084,60.52959365,130.8731525,8.49009905,70.08726411,-11.33721979,69.2929543,3.377502441,3.230003357,0,38.41130235,14.72819567,44.56780279,52.76597154,84.46162415,4.20249939,2.969588503,294.1719999,2.271791791,93.09500122,78.27249908,308.6498866,84.46162415,89.54662323,79.37662506
2020/6/24,91.25,92.19750214,89.62999725,90.01499939,87.71187592,192623200,84.9859993,85.49330716,71.06966908,84.9859993,92.59335554,77.37864306,87.49490658,84.15573119,3.339175389,3.093821831,2.567504883,0.565002441,2.002502441,2.639464242,74.93385788,87.35710372,2.082496643,86.91099915,0.563049927,60.64740277,99.41287646,5.917445383,59.1498156,-25.06614212,65.65230729,2.567504883,0,0.9375,37.00020523,15.69583424,40.42878972,51.3101348,84.9859993,0.29750061,2.624236387,257.5732807,2.400229235,93.09500122,78.90750122,210.6904111,84.9859993,90.26492778,79.70707081
2020/6/25,90.17500305,91.25,89.39250183,91.20999908,88.87628174,137522400,85.56837425,86.03775401,69.57491481,85.56837425,93.21080421,77.92594429,88.06645927,84.67826955,3.38818972,3.152695409,1.857498169,1.23500061,0.622497559,2.603749956,83.26673557,82.28779122,3.779998779,87.50376104,0.570291732,60.73095838,89.94174106,6.593119107,70.34557301,-16.73326443,65.85595841,1.857498169,0,0.237495422,33.30361318,16.56264612,33.57173227,48.54332891,85.56837425,-0.42250061,2.569790441,248.3678658,2.235128128,93.09500122,79.11750031,229.0898796,85.56837425,90.77587417,80.36087434
2020/6/26,91.10250092,91.33000183,88.25499725,88.40750122,86.14551544,205256800,86.01449928,86.26344422,60.68213783,86.01449928,93.18908382,78.83991475,88.11892726,84.95450893,3.16441833,3.155039993,3.075004578,0.120002747,2.955001831,2.711250305,53.55461415,70.5850692,-1.309997559,87.77415408,0.568859011,60.84947309,61.80189031,2.782091343,61.06922895,-46.44538585,58.79239641,3.075004578,0,1.137504578,30.76466192,18.90272606,23.88274549,45.49389652,86.01449928,-1.607498169,2.27268934,198.5937856,1.815775252,93.09500122,79.30249786,94.63124745,86.01449928,91.43699989,80.59199867
2020/6/29,88.3125,90.54250336,87.81999969,90.44499969,88.13085938,130646000,86.51362419,86.6616876,59.66533129,86.51362419,93.44679073,79.58045765,88.47678456,85.36121195,3.115572607,3.147146516,2.722503662,2.135002136,0.587501526,2.662858146,73.36683109,70.06272693,-1.1875,88.1961065,0.56548247,60.92511218,61.13769099,4.54422704,59.29189146,-26.63316891,58.62053072,2.722503662,0,0.434997559,23.26984921,20.41308408,6.539774037,40.64579215,86.51362419,-0.76499939,2.293893506,196.5312473,1.521898239,93.09500122,79.73249817,151.2954771,86.51362419,91.83934048,81.1879079
2020/6/30,90.01999664,91.49500275,90,91.19999695,88.86653137,140223200,87.03187408,87.09390753,56.93735151,87.03187408,93.72311643,80.34063174,88.89574031,85.79371454,3.102025767,3.138122366,1.495002747,1.050003052,0.444999695,2.577144078,80.95473969,69.29206164,1.184997559,88.64242772,0.561566151,61.00950303,79.45441671,4.78919121,57.22294972,-19.04526031,58.24235176,1.495002747,0.95249939,0,20.33674626,21.09200944,1.823040947,35.16697543,87.03187408,2.792495728,2.426392833,195.0897331,1.563185495,93.09500122,80.19499969,156.1181914,87.03187408,92.18616224,81.87758593
2020/7/1,91.27999878,91.83999634,90.97750092,91.02749634,88.69847107,110737200,87.51924896,87.46853504,70.16440232,87.51924896,93.85711647,81.18138145,89.22370278,86.18140208,3.042300693,3.118958031,0.862495422,0.63999939,0.222496033,2.328751155,79.22106601,77.8475456,-0.182502747,89.02296317,0.555841398,61.07666362,80.79660664,4.00854374,60.29203216,-20.77893399,60.30823175,0.862495422,0.344993591,0,23.56411719,15.20589468,21.55847291,33.38781283,87.51924896,0.582496643,2.140648911,220.3617537,1.498959454,93.09500122,80.19499969,128.2157836,87.51924896,92.17675127,82.86174665
2020/7/2,91.96250153,92.61750031,90.91000366,91.02749634,88.69847107,114041600,88.04162369,87.80748373,68.87397626,88.04162369,93.65172404,82.43152333,89.50120948,86.54037203,2.96083745,3.087333915,1.707496643,1.590003967,0.117492676,2.208215441,79.22106601,79.79895724,2.619995117,89.35708197,0.547988674,61.14605702,82.03972979,3.391432967,55.42626435,-20.77893399,56.60338916,1.707496643,0.777503967,0,27.36533934,15.01698011,29.13563814,32.27733816,88.04162369,-0.17250061,1.81637874,193.9752025,1.360285515,93.09500122,80.80750275,106.8866617,88.04162369,92.45805457,83.62519281
2020/7/6,92.5,93.94499969,92.46749878,93.46250153,91.07116699,118655600,88.57099876,88.34605686,71.25345267,88.57099876,94.12617615,83.01582137,90.11063902,87.05312236,3.057516662,3.081370465,1.477500916,2.917503357,1.440002441,2.182679858,93.78624331,84.07612511,3.017501831,89.87335605,0.543664979,61.22211897,114.1963584,5.522691208,65.19788793,-6.213756689,56.42574936,2.917503357,1.32749939,0,32.02975606,13.85092261,39.62198028,32.55636883,88.57099876,2.435005188,1.7905826,198.8386452,1.327051217,93.94499969,81.83000183,171.8312016,88.57099876,92.93635848,84.20563905
2020/7/7,93.85250092,94.65499878,93.05750275,93.17250061,90.78858185,112424400,89.0613739,88.80571817,65.93475459,89.0613739,94.40921161,83.7135362,90.58169465,87.50640964,3.075285013,3.080153374,1.597496033,1.192497253,0.404998779,2.114464896,82.2826637,85.09665768,1.972503662,90.31159432,0.5399924,61.29460826,113.9734084,4.616060284,55.44100914,-17.7173363,49.53452551,1.597496033,0.709999084,0,29.11068386,14.29776859,34.12449518,31.34339793,89.0613739,2.145004272,1.888257416,190.4365439,1.453449667,94.65499878,83.00250244,142.4449922,89.0613739,93.29030369,84.83244411
2020/7/8,94.18000031,95.375,94.08999634,95.34249878,92.90306091,117092000,89.52862396,89.4282687,70.43644818,89.52862396,95.36040148,83.69684645,91.31412606,88.08686069,3.22726537,3.109575773,1.285003662,2.20249939,0.917495728,2.194822039,99.64235251,91.90375318,4.315002441,90.90979669,0.540809691,61.37280225,127.7708232,6.49387264,54.58735647,-0.357647486,55.46851584,2.20249939,0.720001221,0,28.59814834,13.77429661,34.98465038,30.34175522,89.52862396,1.879997253,2.177610872,223.8196236,1.96938459,95.375,83.14499664,199.493647,89.52862396,93.91826804,85.13897988
2020/7/9,96.26249695,96.31749725,94.67250061,95.75250244,93.30256653,125642800,89.90574913,90.03057668,71.03280803,89.90574913,96.324458,83.48704027,91.99695319,88.654686,3.342267191,3.156114057,1.644996643,0.974998474,0.669998169,2.236785889,94.36695034,92.09732219,4.725006104,91.50254702,0.544303601,61.45790787,122.0798421,6.503202929,69.57782425,-5.633049659,56.32416151,1.644996643,0.942497253,0,31.07135548,12.02298929,44.20154499,30.32570827,89.90574913,2.580001831,2.36421608,238.969715,2.288551784,96.31749725,83.14499664,199.0945578,89.90574913,94.37932091,85.43217735
2020/7/10,95.33499908,95.98000336,94.70500183,95.91999817,93.46578217,90257200,90.50299911,90.59147396,73.25390069,90.50299911,96.82026699,84.18573124,92.60049857,89.19285727,3.4076413,3.206419505,1.275001526,0.227500916,1.04750061,2.124107361,95.33998662,96.44976316,2.457496643,92.07533264,0.548583692,61.51870198,108.8334513,5.98543596,70.1831231,-4.660013381,66.35309986,1.275001526,0,0,32.71961237,9.239166966,55.96074475,31.88363384,90.50299911,0.57749939,2.351603914,245.5180602,2.553306359,96.31749725,83.14499664,183.0990781,90.50299911,94.75121384,86.25478439
2020/7/13,97.26499939,99.95500183,95.25749969,95.47750092,93.03460693,191649200,91.04187431,91.05680986,67.55028497,91.04187431,97.10861719,84.97513144,93.04311432,89.65838643,3.384727886,3.242081182,4.697502136,4.035003662,0.662498474,2.285714831,63.10259475,84.2698439,2.305000305,92.54909472,0.550959076,61.65221231,123.4852391,4.872073028,68.41466076,-36.89740525,56.94782626,4.697502136,3.974998474,0,40.56247698,8.585927824,65.06121467,33.96161618,91.04187431,-0.275001526,2.4199541,231.018874,2.229143892,99.95500183,83.14499664,149.1566757,91.04187431,95.61330397,86.47044465
2020/7/14,94.83999634,97.25499725,93.87750244,97.05750275,94.57418823,170989200,91.60737457,91.62830442,66.87404069,91.60737457,97.70460522,85.51014392,93.66071254,90.20646912,3.454243416,3.284513629,3.377494812,1.777496338,1.599998474,2.285714286,76.12279708,78.18845948,1.715003967,93.12201171,0.554377038,61.76768591,98.61779593,5.949442607,69.7994826,-23.87720292,56.18246463,3.377494812,0,1.379997253,30.46872616,12.89842129,40.51524231,33.67214758,91.60737457,1.137504578,2.699711044,247.4146269,2.274133905,99.95500183,86.18000031,182.2740525,91.60737457,96.17880314,87.035946
2020/7/15,98.98999786,99.24749756,96.48999786,97.72499847,95.22460938,153198000,92.09262466,92.20894195,75.48761314,92.09262466,98.52336894,85.66188039,94.2859873,90.76339722,3.522590075,3.332128918,2.757499695,2.189994812,0.567504883,2.299285344,81.62337895,73.61625693,1.972496033,93.70464256,0.558618049,61.87575654,120.3355358,6.115987931,71.09895301,-18.37662105,65.88866052,2.757499695,1.992500305,0,36.47870323,9.90989539,57.27443516,34.87540796,92.09262466,2.247497559,2.864281285,291.7053707,2.334618792,99.95500183,86.28749847,187.6541322,92.09262466,96.69119535,87.49405398
2020/7/16,96.5625,97.40499878,95.90499878,96.52249908,94.05286407,110577600,92.52387466,92.61975692,67.55328857,92.52387466,98.92681673,86.1209326,94.63006603,91.18999736,3.440068674,3.353716869,1.5,0.319999695,1.819999695,2.296606881,71.71403261,76.48673621,0.602500916,94.12653536,0.559255166,61.95074738,85.68382155,4.321721755,69.06199432,-28.28596739,59.12443997,1.819999695,0,0.584999084,36.52124722,11.00225139,53.69763713,36.3129726,92.52387466,-0.535003662,2.907207134,263.944691,2.027757053,99.95500183,86.28749847,133.0737025,92.52387466,97.11708843,87.9306609
2020/7/17,96.98750305,97.14749908,95.83999634,96.32749939,93.86286926,92186800,92.9436245,92.97287525,81.61677456,92.9436245,99.17769026,86.70955874,94.89120963,91.57055307,3.320656561,3.347104807,1.307502747,0.625,0.682502747,2.17035675,70.10711329,74.48150828,0.849998474,94.48878533,0.555837579,62.01270908,75.07846232,3.640782153,64.06778534,-29.89288671,62.67109964,1.307502747,0,0.065002441,38.64569623,8.112544952,65.30004232,39.27135094,92.9436245,-1.397499084,2.533613996,288.4021769,1.43879016,99.95500183,86.28749847,113.066553,92.9436245,97.284338,88.602911
2020/7/20,96.41750336,98.5,96.0625,98.35749817,95.84092712,90318000,93.48999939,93.48569648,81.60576049,93.48999939,99.60368467,87.37631411,95.42448479,92.07328974,3.351195047,3.347922855,2.4375,2.17250061,0.26499939,2.149999346,83.95275371,75.25796654,1.299995422,95.00439235,0.553245645,62.07531064,93.22952662,5.20643792,64.26118808,-16.04724629,61.97375822,2.4375,1.352500916,0,43.50497533,6.744184042,73.15702739,44.02972618,93.48999939,1.834999084,2.485125064,284.4062813,1.434720636,99.95500183,87.78749847,163.5570436,93.48999939,97.78999808,89.1900007
2020/7/21,99.17250061,99.25,96.74250031,97,94.51816559,103433200,93.85412445,93.82039205,72.10367839,93.85412445,99.88872737,87.81952154,95.66687174,92.43823124,3.228640502,3.324066385,2.507499695,0.892501831,1.614997864,2.222320557,67.32998973,73.79661891,-0.724998474,95.33867812,0.547091974,62.1467815,85.45446479,3.351877787,65.78940915,-32.67001027,54.66286707,2.507499695,0.75,0,41.43832627,6.524707355,72.79276617,49.09899227,93.85412445,0.67250061,2.300361708,237.9682191,0.988780417,99.95500183,87.81999969,106.7673934,93.85412445,98.29876556,89.40948334
